"sum.taxonomy","Collected_Date","Location","max_Occupancy_prob"
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys sordidus","Day_3","5m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys sordidus","Day_3","SHR",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_1","5m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_2","1m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_2","5m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_3","10m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_3","5m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_3","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_3","SHR",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus","Day_3","0m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus","Day_3","5m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus","Day_3","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_1","0m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_1","5m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_1","SHR",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_2","0m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_2","1m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_2","5m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_3","0m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_3","10m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_3","5m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_3","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus","Day_3","SHR",0.988902008226344
"Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Aves;Passeriformes;Certhiidae;Campylorhynchus;Campylorhynchus zonatus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Aves;Pelecaniformes;Pelecanidae;Pelecanus;Pelecanus occidentalis","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Urile;Urile pelagicus","Day_1","SHR",0.988902008226344
"Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Urile;Urile pelagicus","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Urile;Urile pelagicus","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Urile;Urile pelagicus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Urile;Urile pelagicus","Day_3","SHR",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_3","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_3","5m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_3","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus californicus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_1","5m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_1","SHR",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_2","5m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_3","5m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci","Day_1","0m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci","Day_3","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_1","0m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_1","1m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_1","5m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_2","0m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_2","1m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_2","5m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_3","0m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_3","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_3","5m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_3","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica","Day_3","SHR",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus","Day_1","5m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;","Day_1","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;","Day_1","5m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;","Day_1","SHR",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;","Day_2","0m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;","Day_2","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;","Day_2","5m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_3","0m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_3","10m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_3","5m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_3","9m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_3","SHR",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus","Day_1","5m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus","Day_1","SHR",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_1","0m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_1","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_2","5m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_2","SHR",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_3","SHR",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_1","10m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_1","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_1","9m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_2","0m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_2","10m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_2","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_2","9m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_3","0m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_3","1m",0.988902008226344
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_3","9m",0.988902008226344
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata","Day_1","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata","Day_2","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata","Day_3","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni","Day_3","SHR",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus","Day_2","0m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus","Day_2","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus toxotes","Day_1","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus toxotes","Day_3","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus toxotes","Day_3","1m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus toxotes","Day_3","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus vacca","Day_1","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus vacca","Day_1","SHR",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus vacca","Day_3","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Hypsypops;Hypsypops rubicundus","Day_2","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Cheilotrema;Cheilotrema saturnum","Day_3","0m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;","Day_1","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus","Day_2","0m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus","Day_2","1m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus","Day_2","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador","Day_2","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador","Day_2","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps","Day_2","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps","Day_3","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi","Day_2","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi","Day_3","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis","Day_1","SHR",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis","Day_3","SHR",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Rimicola;Rimicola muscarum","Day_2","0m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Rimicola;Rimicola muscarum","Day_3","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis","Day_1","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans","Day_1","0m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea","Day_2","SHR",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lethops;Lethops connectens","Day_3","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis","Day_1","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis","Day_2","SHR",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus","Day_1","0m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus","Day_1","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus","Day_2","0m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus","Day_3","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica","Day_3","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii","Day_3","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus","Day_1","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus","Day_1","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Ophidion;Ophidion scrippsae","Day_3","9m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis","Day_2","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis","Day_3","SHR",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus","Day_1","5m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus","Day_3","1m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Perciformes;Hexagrammidae;Oxylebius;Oxylebius pictus","Day_3","10m",0.929632311936537
"Eukaryota;Chordata;Actinopteri;Perciformes;Hexagrammidae;Oxylebius;Oxylebius pictus","Day_3","1m",0.929632311936537
